,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Country,Happiness Score,Local Purchasing Power Index,Cost of Living Index,Capital,Latitude,Longitude,Rank,Crime Index,Safety Index,Normalized Happiness,Normalized Local Purchasing Power,Normalized Safety,"Equally Weighted Safety, Purchasing, and Happiness",Z-Score Happiness Score,Z-Score Safety Index,Z-Score Local Purchasing Power,"Equally Weighted Z-Score Safety, Purchasing, and Happiness","Prioritized Happiness, Purchasing, then Safety","Prioritized Happiness, Safety, then Purchasing","Prioritized Purchasing, Happiness, then Safety","Prioritized Purchasing, Safety, then Happiness","Prioritized Safety, Purchasing, then Happiness","Prioritized Safety, Happiness, then Purchasing"
71,71,71,71,75,Algeria,5122.0,24.63,26.87,Algiers,36.75,3.05,130.0,53.88,46.12,0.5017537382314935,0.1401466544454628,0.4352541392524039,0.6788549655986065,-0.6434622099189893,-0.5987494860165365,-0.8685983793684763,1.235721533048785,1.591798300416506,1.7444876245365464,1.1718545915870993,1.0891791586075203,1.426652250713348,1.6527806362904085
72,72,72,72,76,Ukraine,5084.0,37.22,30.71,Kyiv,50.43333333333333,30.516667,192.2,47.742,52.258,0.4947387853055197,0.255545371219065,0.5240112790109175,0.7646291408046966,-0.6789649441455977,-0.1953369653354597,-0.399499047890599,0.8116337934503444,1.6549017368734757,1.834816860082867,1.3569762761509097,1.3895498114755078,1.7254769188451808,1.875009249115783
73,73,73,73,77,Morocco,5060.0,34.36,33.83,Rabat,34.016666666666666,-6.816667,209.0,45.78,54.22,0.4903082887206941,0.2293308890925756,0.5523823295495626,0.7733829017238539,-0.7013877236571399,-0.0663869220679018,-0.5060617236671462,0.867439006777743,1.6368007901575885,1.85383860424265,1.3191167575993357,1.390769959486666,1.787990208794107,1.9391590111778527
74,74,74,74,80,Georgia,4973.0,31.15,30.18,Tbilisi,41.68333333333333,44.833333,407.0,25.16,74.84,0.4742477386007015,0.1999083409715857,0.85055310534307,0.9941402553798084,-0.7826702993864803,1.2888372839346722,-0.6256652863394246,1.6325230143958216,1.7051370098263954,2.226639607780272,1.4081031064486587,1.8650317318246743,2.6259721174846056,2.729573644388476
75,75,75,75,81,Iraq,4941.0,40.92,34.47,Baghdad,33.333333333333336,44.4,91.0,59.13,40.87,0.4683404098209341,0.2894592117323556,0.3593377196153567,0.6574594827564069,-0.8125673387352031,-0.9437992959832442,-0.2616382435642966,1.2725868778095617,1.5615232284555987,1.6044829938180525,1.3268663353683283,1.2206214989648305,1.3101914559114596,1.4571444553601958
76,76,76,76,82,Venezuela,4925.0,15.41,43.2,Caracas,10.483333333333333,-66.866667,1.0,83.98,16.02,0.4653867454310504,0.0556370302474793,0.0,0.4687006528240218,-0.8275158584095647,-2.5770350631589936,-1.2121325998788834,2.9656631050001847,1.4005874917138108,1.3972683652544728,0.945620750356321,0.4944129195679818,0.4785046910553135,0.9324348612243003
77,77,77,77,83,Iran,4888.0,17.98,37.39,Tehran,35.7,51.416667,107.0,55.72,44.28,0.4585563965294443,0.0791934005499541,0.4086472417034199,0.6193045548359448,-0.8620843101565254,-0.7196812289382015,-1.1163752303873709,1.5834847912520371,1.4437952299744916,1.6020947495327917,1.0317619859057021,0.9667929424759529,1.3184435751775843,1.5330690079866793
78,78,78,78,84,Ghana,4872.0,16.82,36.2,Accra,5.55,-0.216667,200.0,46.88,53.12,0.4556027321395606,0.0685609532538955,0.5364760321018002,0.7071640452284086,-0.8770328298308869,-0.138683072727593,-1.159596455527509,1.4605079660632811,1.474711360253698,1.73899148421927,1.0772220615785615,1.1836829898294325,1.6782833681934017,1.850744390676475
79,79,79,79,85,Turkey,4744.0,32.88,28.31,Ankara,39.93333333333333,32.866667,338.1666666666667,32.01,67.99,0.431973417020491,0.2157653528872594,0.7515002530547321,0.8932571583033908,-0.9966209872257784,0.8386294366447768,-0.5612060453976669,1.4182753433578787,1.5589678243885638,1.9962400922692394,1.31535126485279,1.6925140300560988,2.335721185439425,2.42399102569047
80,80,80,80,86,Cambodia,4640.0,13.32,49.11,Phnom Penh,11.55,104.916667,133.0,53.56,46.44,0.412774598486247,0.0364802933088909,0.4398814257826621,0.6043255328909848,-1.093786365109128,-0.5777178785518992,-1.290005324484822,1.7872437709770697,1.316155286562927,1.5194602032279736,0.9418091375483897,0.9779278349392441,1.384618046644049,1.5570238621033143
81,81,81,81,88,Nigeria,4552.0,9.34,30.49,Abuja,9.083333333333334,7.533333,45.0,66.22,33.78,0.3965294443418866,0.0,0.2568144024293254,0.4724290820061958,-1.176003223318116,-1.4097808488716168,-1.438298838327709,2.332202643732875,1.216993853462662,1.2957372230708255,0.8336042455598897,0.6488837718810753,0.8664977414201775,1.1056785864691985
82,82,82,82,89,Kenya,4543.0,32.18,33.92,Nairobi,-1.2833333333333332,36.816667,92.0,59.03,40.97,0.394868008122577,0.2093492208982585,0.3607837466560624,0.5743803199802247,-1.1844117656349442,-0.937226918650545,-0.5872878191891296,1.6205346371446694,1.307195468000957,1.402773480731538,1.0715837595924653,1.0349030185770092,1.2258520855560817,1.356095232019546
83,83,83,83,90,Tunisia,4516.0,27.83,27.87,Tunis,36.8,10.183333,196.0,47.14,52.86,0.3898836994646483,0.1694775435380384,0.5327163617959656,0.6815560571200714,-1.2096373925854291,-0.1557712537926108,-0.7493674134646473,1.4314464102479327,1.3291956083112986,1.5912112424937082,1.0725332901272948,1.2432457228890634,1.6795774317634664,1.7862923426255903
84,84,84,84,91,Pakistan,4516.0,26.63,19.92,Islamabad,33.68333333333333,73.05,248.25,41.99,58.010000000000005,0.3898836994646483,0.1584784601283226,0.6071867543923073,0.7387831049383498,-1.2096373925854291,0.182706178841398,-0.7940790256785831,1.4584806026650985,1.3554413067271498,1.6934881555938508,1.0967003930263834,1.3611580065767148,1.88959063841669,1.987771217002294
85,85,85,85,93,Sri Lanka,4362.0,19.27,31.29,Colombo,6.916666666666667,79.833333,259.0,41.19,58.81,0.3614546797120177,0.0910174152153987,0.6187549707179525,0.7223512782202187,-1.353516894451158,0.2352851975029914,-1.0683102472573898,1.7403028162144294,1.2616813237302038,1.6478957474296259,0.9899561528590416,1.317815567327555,1.8998698874052546,1.9941418043632027
86,86,86,86,94,Egypt,4288.0,21.54,29.52,Cairo,30.05,31.25,218.5,44.96,55.04,0.3477939819088056,0.1118240146654445,0.5642397512833489,0.6721843207306873,-1.4226537979450795,-0.0124934279397684,-0.9837307808193612,1.7296896148386611,1.207075317707942,1.5409790662552567,0.9564259535579865,1.227586304040674,1.7424917696305573,1.8334791239658244
87,87,87,87,95,Ethiopia,4241.0,10.15,47.49,Addis Ababa,9.033333333333331,38.7,195.0,47.15,52.85,0.3391175927635222,0.0074243813015582,0.532571759091895,0.6314178820255826,-1.4665650744885164,-0.1564284915258806,-1.4081185000833023,2.039137244264696,1.1484162310889785,1.472953669082021,0.862630708013886,1.1180463089649133,1.6333754420563231,1.735728145639384
88,88,88,88,96,Jordan,4152.0,31.34,49.19,Amman,31.95,35.933333,280.0,38.82,61.18,0.3226878345947941,0.2016498625114574,0.6530258115826766,0.755799455040542,-1.549716215177152,0.3910505402879621,-0.6185859477388848,1.713823050195824,1.2354109948337302,1.6381637454122338,1.099507375342762,1.4750804332057077,2.0260213478978835,2.072476011145055
89,89,89,89,97,India,3777.0,49.72,24.43,New Delhi,28.6,77.2,236.12,43.3524,56.6476,0.253461325456895,0.3701191567369385,0.5874860819897332,0.7391689456529381,-1.9000721450449984,0.0931641100607036,0.0662469126712331,1.9035079094182332,1.2129618496834893,1.4476641764689582,1.354623262089528,1.6363666891262234,1.928329451370238,1.8708869107933686
90,90,90,90,99,Tanzania,3702.0,15.97,32.81,Dar es Salaam,-6.8,39.283333,83.0,59.9,40.1,0.2396160236293151,0.0607699358386801,0.3482033114019232,0.4270297061716275,-1.970143331018568,-0.9944066014450278,-1.1912671808457136,2.507872949316708,0.8079356629694807,1.0027052001491847,0.6197949395626737,0.7587060623070827,1.0786091478513686,1.150898021052655
91,91,91,91,100,Zimbabwe,2995.0,19.07,45.68,Harare,-17.816666666666666,31.033333,78.0,60.35,39.65,0.1091009784013291,0.0891842346471127,0.3416961897187477,0.3696121443703237,-2.630681044129414,-1.0239822994421743,-1.0757621826263792,3.0209744750794862,0.5056666968466689,0.7629588346535994,0.4857497600690513,0.7419653746285539,1.0461954449056288,1.051842429395627
92,92,92,92,101,Lebanon,2955.0,35.12,69.62,Beirut,33.86666666666667,35.5,207.0,46.67,53.33,0.1017168174266199,0.2362969752520623,0.5395126888872822,0.5977093883578034,-2.6680523433153174,-0.1248810803289246,-0.4777443692649868,2.7133629085065043,0.7794458172638322,1.1459706911267051,0.9137754263928585,1.295055373892717,1.6891882151595672,1.6482982064955187
93,93,93,93,102,Afghanistan,2404.0,23.04,20.37,Kabul,34.516666666666666,69.183333,8.0,79.39,20.61,0.0,0.1255728689275893,0.0663726411683898,0.1420347595005299,-3.18284198960114,-2.275362943588101,-0.9278412655519414,4.021025872819408,0.25976818346073466,0.18272891230830673,0.38252089641223197,0.39942235625841105,0.3205029315058328,0.23540707906032904
